Confirmed,State,County Name,Special Id,Production,Control Area Released,Search filter,Table Sort Filter,Control Zone Release,"County, State",Incident Site Name,ip_control_zone_ps,Production Type Name,Species Name,Birds Affected,Flock Herd Inventory
11/21/2025 12:00:00 AM,Indiana,Lagrange,LaGrange 45,WOAH Poultry,11-Dec-25,True,Confirmation Date,12/11/2025 12:00:00 AM,"Lagrange, Indiana",Indiana,True,WOAH Poultry,Chicken,"20,400",20400
11/12/2025 12:00:00 AM,Michigan,Monroe,Monroe 04,WOAH Non-Poultry,NA,True,Confirmation Date,,"Monroe, Michigan",Michigan,False,WOAH Non-Poultry,Chicken,20,20
3/20/2022 12:00:00 AM,Iowa,Warren,Warren 01,WOAH Non-Poultry,05-Apr-22,True,Confirmation Date,4/5/2022 12:00:00 AM,"Warren, Iowa",Iowa,True,WOAH Non-Poultry,Chicken,10,10
3/25/2022 12:00:00 AM,South Dakota,Hutchinson,Hutchinson 02,Commercial Turkey Meat Bird,19-Apr-22,True,Confirmation Date,4/19/2022 12:00:00 AM,"Hutchinson, South Dakota",South Dakota,True,Commercial Turkey Meat Bird,Turkey,"45,800",45800
12/27/2024 12:00:00 AM,Kansas,Coffey,Coffey 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Coffey, Kansas",Kansas,False,WOAH Non-Poultry,Chicken,50,50
12/31/2025 12:00:00 AM,Virginia,Isle Of Wight,Isle of Wight 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Isle Of Wight, Virginia",Virginia,False,WOAH Non-Poultry,Multiple Poultry Species,70,70
12/31/2024 12:00:00 AM,Michigan,Jackson,Jackson 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Jackson, Michigan",Michigan,False,WOAH Non-Poultry,Chicken,9,9
1/2/2026 12:00:00 AM,California,Butte,Butte 05,Commercial Raised for Release Upland Game Bird,20-Jan-26,True,Confirmation Date,1/20/2026 12:00:00 AM,"Butte, California",California,True,Commercial Raised for Release Upland Game Bird,Multiple Poultry Species,"34,600",34600
9/4/2025 12:00:00 AM,North Dakota,Dickey,Dickey 06,Commercial Turkey Meat Bird,24-Sep-25,True,Confirmation Date,9/24/2025 12:00:00 AM,"Dickey, North Dakota",North Dakota,True,Commercial Turkey Meat Bird,Turkey,"60,300",60300
2/28/2025 12:00:00 AM,New Mexico,Bernalillo,Bernalillo 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Bernalillo, New Mexico",New Mexico,False,WOAH Non-Poultry,Chicken,50,50
4/14/2022 12:00:00 AM,North Dakota,Lamoure,LaMoure 03,WOAH Non-Poultry,06-May-22,True,Confirmation Date,5/6/2022 12:00:00 AM,"Lamoure, North Dakota",North Dakota,True,WOAH Non-Poultry,Chicken,10,10
4/23/2025 12:00:00 AM,Minnesota,Stearns,Stearns 25,WOAH Non-Poultry,NA,True,Confirmation Date,,"Stearns, Minnesota",Minnesota,False,WOAH Non-Poultry,Chicken,4,4
3/31/2022 12:00:00 AM,Iowa,Osceola,Osceola 01,Commercial Table Egg Layer,09-Jun-22,True,Confirmation Date,6/9/2022 12:00:00 AM,"Osceola, Iowa",Iowa,True,Commercial Table Egg Layer,Chicken,"5,011,700",5011700
2/18/2026 12:00:00 AM,Pennsylvania,Lancaster,Lancaster 59,Commercial Broiler Production,Active,True,Confirmation Date,,"Lancaster, Pennsylvania",Pennsylvania,True,Commercial Broiler Production,Chicken,"178,900",178900
12/1/2022 12:00:00 AM,Arkansas,Arkansas,Arkansas 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Arkansas, Arkansas",Arkansas,False,WOAH Non-Poultry,Poultry,20,20
11/17/2022 12:00:00 AM,Florida,Broward,Broward 04,WOAH Non-Poultry,NA,True,Confirmation Date,,"Broward, Florida",Florida,False,WOAH Non-Poultry,Chicken,20,20
3/31/2022 12:00:00 AM,South Dakota,Mcpherson,McPherson 02,Commercial Turkey Breeder Hens,25-Apr-22,True,Confirmation Date,4/25/2022 12:00:00 AM,"Mcpherson, South Dakota",South Dakota,True,Commercial Turkey Breeder Hens,Turkey,"26,000",26000
11/21/2023 12:00:00 AM,Florida,Broward,Broward 06,WOAH Non-Poultry,NA,True,Confirmation Date,,"Broward, Florida",Florida,False,WOAH Non-Poultry,Chicken,5,5
12/10/2024 12:00:00 AM,South Dakota,Beadle,Beadle 15,Commercial Turkey Meat Bird,29-Dec-24,True,Confirmation Date,12/29/2024 12:00:00 AM,"Beadle, South Dakota",South Dakota,True,Commercial Turkey Meat Bird,Turkey,"52,200",52200
10/20/2025 12:00:00 AM,Idaho,Canyon,Canyon 19,WOAH Non-Poultry,NA,True,Confirmation Date,,"Canyon, Idaho",Idaho,False,WOAH Non-Poultry,Multiple Poultry Species,90,90
9/15/2023 12:00:00 AM,New Jersey,Union,Union 01,Live Bird Market,NA,True,Confirmation Date,,"Union, New Jersey",New Jersey,False,Live Bird Market,Poultry,520,520
8/15/2025 12:00:00 AM,California,Los Angeles,Los Angeles 01,Live Bird Sales  (non-slaughter),NA,True,Confirmation Date,,"Los Angeles, California",California,False,Live Bird Sales  (non-slaughter),Quail,"1,400",1400
2/24/2026 12:00:00 AM,Kansas,Pottawatomie,Pottawatomie 03,Commercial Table Egg Breeder,Active,True,Confirmation Date,,"Pottawatomie, Kansas",Kansas,True,Commercial Table Egg Breeder,Chicken,"24,000",24000
3/28/2023 12:00:00 AM,Colorado,Yuma,Yuma 01,WOAH Poultry,11-Apr-23,True,Confirmation Date,4/11/2023 12:00:00 AM,"Yuma, Colorado",Colorado,True,WOAH Poultry,Multiple Poultry Species,310,310
10/24/2023 12:00:00 AM,Iowa,Guthrie,Guthrie 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Guthrie, Iowa",Iowa,False,WOAH Non-Poultry,Multiple Poultry Species,50,50
6/5/2025 12:00:00 AM,Arizona,Maricopa,Maricopa 05,Commercial Table Egg Pullets,27-Jun-25,True,Confirmation Date,6/27/2025 12:00:00 AM,"Maricopa, Arizona",Arizona,True,Commercial Table Egg Pullets,Chicken,"342,100",342100
12/12/2024 12:00:00 AM,Iowa,Sac,Sac 05,Commercial Turkey Meat Bird,07-Jan-25,True,Confirmation Date,1/7/2025 12:00:00 AM,"Sac, Iowa",Iowa,True,Commercial Turkey Meat Bird,Turkey,"45,200",45200
9/27/2022 12:00:00 AM,Utah,Sanpete,Sanpete 08,Commercial Turkey Meat Bird,29-Oct-22,True,Confirmation Date,10/29/2022 12:00:00 AM,"Sanpete, Utah",Utah,True,Commercial Turkey Meat Bird,Turkey,"36,700",36700
11/30/2023 12:00:00 AM,California,San Benito,San Benito 01,Commercial Duck Breeder,22-Dec-23,True,Confirmation Date,12/22/2023 12:00:00 AM,"San Benito, California",California,True,Commercial Duck Breeder,Duck,"5,000",5000
2/26/2025 12:00:00 AM,New York,Westchester,Westchester 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Westchester, New York",New York,False,WOAH Non-Poultry,Poultry,100,100
10/22/2022 12:00:00 AM,Virginia,Southampton,Southampton 01,WOAH Non-Poultry,06-Nov-22,True,Confirmation Date,11/6/2022 12:00:00 AM,"Southampton, Virginia",Virginia,True,WOAH Non-Poultry,Duck,170,170
12/28/2023 12:00:00 AM,California,Sonoma,Sonoma 10,Commercial Table Egg Layer,17-Feb-24,True,Confirmation Date,2/17/2024 12:00:00 AM,"Sonoma, California",California,True,Commercial Table Egg Layer,Chicken,"52,400",52400
12/3/2024 12:00:00 AM,Utah,Utah,Utah 04,WOAH Non-Poultry,NA,True,Confirmation Date,,"Utah, Utah",Utah,False,WOAH Non-Poultry,Multiple Poultry Species,30,30
12/10/2024 12:00:00 AM,Idaho,Franklin,Franklin 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Franklin, Idaho",Idaho,False,WOAH Non-Poultry,Chicken,40,40
2/23/2023 12:00:00 AM,Pennsylvania,Lancaster,Lancaster 15,WOAH Poultry,14-Apr-23,True,Confirmation Date,4/14/2023 12:00:00 AM,"Lancaster, Pennsylvania",Pennsylvania,True,WOAH Poultry,Multiple Poultry Species,"2,000",2000
12/21/2022 12:00:00 AM,Tennessee,Weakley,Weakley 02,WOAH Poultry,01-Feb-23,True,Confirmation Date,2/1/2023 12:00:00 AM,"Weakley, Tennessee",Tennessee,True,WOAH Poultry,Chicken,"28,800",28800
11/10/2022 12:00:00 AM,Michigan,Lapeer,Lapeer 03,WOAH Poultry,25-Nov-22,True,Confirmation Date,11/25/2022 12:00:00 AM,"Lapeer, Michigan",Michigan,True,WOAH Poultry,Pheasant,990,990
8/3/2023 12:00:00 AM,New York,Kings,Kings 05,Live Bird Market,NA,True,Confirmation Date,,"Kings, New York",New York,False,Live Bird Market,Poultry,800,800
3/12/2025 12:00:00 AM,Pennsylvania,Philadelphia,Philadelphia 02,Live Bird Market,NA,True,Confirmation Date,,"Philadelphia, Pennsylvania",Pennsylvania,False,Live Bird Market,Poultry,420,420
12/29/2025 12:00:00 AM,Kansas,Wabaunsee,Wabaunsee 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Wabaunsee, Kansas",Kansas,False,WOAH Non-Poultry,Chicken,40,40
1/22/2025 12:00:00 AM,Illinois,Cook,Cook 01,WOAH Poultry,10-Mar-25,True,Confirmation Date,3/10/2025 12:00:00 AM,"Cook, Illinois",Illinois,True,WOAH Poultry,Chicken,500,500
4/30/2025 12:00:00 AM,South Dakota,Aurora,Aurora 01,Commercial Table Egg Layer,28-May-25,True,Confirmation Date,5/28/2025 12:00:00 AM,"Aurora, South Dakota",South Dakota,True,Commercial Table Egg Layer,Chicken,"633,900",633900
10/7/2025 12:00:00 AM,Montana,Beaverhead,Beaverhead 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Beaverhead, Montana",Montana,False,WOAH Non-Poultry,Chicken,40,40
12/19/2023 12:00:00 AM,Kansas,Barton,Barton 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Barton, Kansas",Kansas,False,WOAH Non-Poultry,Chicken,70,70
12/13/2023 12:00:00 AM,Kansas,Rice,Rice 01,Commercial Table Egg Layer,10-Jan-24,True,Confirmation Date,1/10/2024 12:00:00 AM,"Rice, Kansas",Kansas,True,Commercial Table Egg Layer,Chicken,"700,000",700000
11/21/2025 12:00:00 AM,Indiana,Lagrange,LaGrange 39,Commercial Broiler Production,20-Dec-25,True,Confirmation Date,12/20/2025 12:00:00 AM,"Lagrange, Indiana",Indiana,True,Commercial Broiler Production,Chicken,"23,000",23000
2/26/2025 12:00:00 AM,Massachusetts,Dukes,Dukes 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Dukes, Massachusetts",Massachusetts,False,WOAH Non-Poultry,Chicken,50,50
3/4/2022 12:00:00 AM,Missouri,Stoddard,Stoddard 01,Commercial Broiler Production,01-Apr-22,True,Confirmation Date,4/1/2022 12:00:00 AM,"Stoddard, Missouri",Missouri,True,Commercial Broiler Production,Chicken,"294,800",294800
1/28/2025 12:00:00 AM,Pennsylvania,Lehigh,Lehigh 07,WOAH Poultry,15-Feb-25,True,Confirmation Date,2/15/2025 12:00:00 AM,"Lehigh, Pennsylvania",Pennsylvania,True,WOAH Poultry,Chicken,"48,000",48000
12/24/2024 12:00:00 AM,California,Stanislaus,Stanislaus 14,Commercial Table Egg Layer,12-Mar-25,True,Confirmation Date,3/12/2025 12:00:00 AM,"Stanislaus, California",California,True,Commercial Table Egg Layer,Chicken,"392,100",392100
12/19/2024 12:00:00 AM,Oregon,Deschutes,Deschutes 09,WOAH Non-Poultry,NA,True,Confirmation Date,,"Deschutes, Oregon",Oregon,False,WOAH Non-Poultry,Multiple Poultry Species,90,90
1/24/2025 12:00:00 AM,Washington,Franklin,Franklin 03,Commercial Table Egg Layer,15-Feb-25,True,Confirmation Date,2/15/2025 12:00:00 AM,"Franklin, Washington",Washington,True,Commercial Table Egg Layer,Chicken,"307,800",307800
12/14/2022 12:00:00 AM,Washington,Franklin,Franklin 01,Commercial Table Egg Layer,31-Jan-23,True,Confirmation Date,1/31/2023 12:00:00 AM,"Franklin, Washington",Washington,True,Commercial Table Egg Layer,Chicken,"1,015,500",1015500
12/5/2025 12:00:00 AM,Indiana,Lagrange,LaGrange 60,WOAH Poultry,27-Dec-25,True,Confirmation Date,12/27/2025 12:00:00 AM,"Lagrange, Indiana",Indiana,True,WOAH Poultry,Chicken,"20,200",20200
10/3/2022 12:00:00 AM,California,Calaveras,Calaveras 01,WOAH Non-Poultry,12-Oct-22,True,Confirmation Date,10/12/2022 12:00:00 AM,"Calaveras, California",California,True,WOAH Non-Poultry,Chicken,20,20
12/14/2022 12:00:00 AM,Minnesota,Redwood,Redwood 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Redwood, Minnesota",Minnesota,False,WOAH Non-Poultry,Chicken,40,40
12/4/2025 12:00:00 AM,North Dakota,Barnes,Barnes 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Barnes, North Dakota",North Dakota,False,WOAH Non-Poultry,Chicken,40,40
3/11/2022 12:00:00 AM,Kansas,Franklin,Franklin 01,WOAH Poultry,27-Mar-22,True,Confirmation Date,3/27/2022 12:00:00 AM,"Franklin, Kansas",Kansas,True,WOAH Poultry,Chicken,260,260
4/7/2025 12:00:00 AM,New York,Queens,Queens 13,Live Bird Market,NA,True,Confirmation Date,,"Queens, New York",New York,False,Live Bird Market,Chicken,300,300
10/31/2023 12:00:00 AM,Oklahoma,Wagoner,Wagoner 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Wagoner, Oklahoma",Oklahoma,False,WOAH Non-Poultry,Chicken,50,50
11/30/2023 12:00:00 AM,Montana,Lewis And Clark,Lewis and Clark 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Lewis And Clark, Montana",Montana,False,WOAH Non-Poultry,Chicken,6,6
4/30/2024 12:00:00 AM,Florida,Clay,Clay 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Clay, Florida",Florida,False,WOAH Non-Poultry,Duck,20,20
12/8/2022 12:00:00 AM,Missouri,Dade,Dade 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Dade, Missouri",Missouri,False,WOAH Non-Poultry,Chicken,30,30
9/22/2025 12:00:00 AM,Minnesota,Redwood,Redwood 07,Commercial Turkey Meat Bird,09-Oct-25,True,Confirmation Date,10/9/2025 12:00:00 AM,"Redwood, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"28,200",28200
4/29/2022 12:00:00 AM,Montana,Gallatin,Gallatin 01,WOAH Non-Poultry,04-Jun-22,True,Confirmation Date,6/4/2022 12:00:00 AM,"Gallatin, Montana",Montana,True,WOAH Non-Poultry,Poultry,20,20
12/20/2024 12:00:00 AM,Arkansas,Craighead,Craighead 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Craighead, Arkansas",Arkansas,False,WOAH Non-Poultry,Chicken,50,50
10/5/2022 12:00:00 AM,Pennsylvania,Berks,Berks 11,WOAH Non-Poultry,26-Oct-22,True,Confirmation Date,10/26/2022 12:00:00 AM,"Berks, Pennsylvania",Pennsylvania,True,WOAH Non-Poultry,Chicken,10,10
5/30/2025 12:00:00 AM,Arizona,Maricopa,Maricopa 04,Commercial Table Egg Layer,17-Jul-25,True,Confirmation Date,7/17/2025 12:00:00 AM,"Maricopa, Arizona",Arizona,True,Commercial Table Egg Layer,Chicken,"1,354,200",1354200
10/26/2023 12:00:00 AM,California,Merced,Merced 02,Commercial Turkey Meat Bird,11-Nov-23,True,Confirmation Date,11/11/2023 12:00:00 AM,"Merced, California",California,True,Commercial Turkey Meat Bird,Turkey,"31,600",31600
3/20/2025 12:00:00 AM,New York,Onondaga,Onondaga 02,Live Bird Market,NA,True,Confirmation Date,,"Onondaga, New York",New York,False,Live Bird Market,Quail,470,470
6/9/2022 12:00:00 AM,Washington,Snohomish,Snohomish 03,WOAH Non-Poultry,13-Jul-22,True,Confirmation Date,7/13/2022 12:00:00 AM,"Snohomish, Washington",Washington,True,WOAH Non-Poultry,Chicken,30,30
3/9/2022 12:00:00 AM,Missouri,Lawrence,Lawrence 01,Commercial Turkey Breeder Replacement Hens,05-Apr-22,True,Confirmation Date,4/5/2022 12:00:00 AM,"Lawrence, Missouri",Missouri,True,Commercial Turkey Breeder Replacement Hens,Turkey,"37,800",37800
3/14/2023 12:00:00 AM,Pennsylvania,Lancaster,Lancaster 27,WOAH Poultry,18-Apr-23,True,Confirmation Date,4/18/2023 12:00:00 AM,"Lancaster, Pennsylvania",Pennsylvania,True,WOAH Poultry,Duck,"3,000",3000
2/14/2025 12:00:00 AM,Indiana,Jay,Jay 05,Commercial Table Egg Layer,10-Apr-25,True,Confirmation Date,4/10/2025 12:00:00 AM,"Jay, Indiana",Indiana,True,Commercial Table Egg Layer,Chicken,"1,224,800",1224800
10/18/2022 12:00:00 AM,Utah,Sanpete,Sanpete 16,Commercial Turkey Meat Bird,26-Dec-22,True,Confirmation Date,12/26/2022 12:00:00 AM,"Sanpete, Utah",Utah,True,Commercial Turkey Meat Bird,Turkey,"100,800",100800
5/24/2022 12:00:00 AM,Idaho,Ada,Ada 11,WOAH Non-Poultry,11-Jun-22,True,Confirmation Date,6/11/2022 12:00:00 AM,"Ada, Idaho",Idaho,True,WOAH Non-Poultry,Chicken,30,30
12/6/2024 12:00:00 AM,Nebraska,Nemaha,Nemaha 01,Commercial Turkey Breeder Hens,31-Dec-24,True,Confirmation Date,12/31/2024 12:00:00 AM,"Nemaha, Nebraska",Nebraska,True,Commercial Turkey Breeder Hens,Turkey,"12,400",12400
12/7/2022 12:00:00 AM,South Dakota,Kingsbury,Kingsbury 04,WOAH Non-Poultry,NA,True,Confirmation Date,,"Kingsbury, South Dakota",South Dakota,False,WOAH Non-Poultry,Chicken,70,70
1/14/2025 12:00:00 AM,Florida,Hillsborough,Hillsborough 06,Live Bird Market,NA,True,Confirmation Date,,"Hillsborough, Florida",Florida,False,Live Bird Market,Chicken,280,280
1/15/2026 12:00:00 AM,Minnesota,Meeker,Meeker 22,Commercial Turkey Meat Bird,11-Feb-26,True,Confirmation Date,2/11/2026 12:00:00 AM,"Meeker, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"80,800",80800
5/23/2022 12:00:00 AM,Wisconsin,Bayfield,Bayfield 01,WOAH Non-Poultry,08-Jun-22,True,Confirmation Date,6/8/2022 12:00:00 AM,"Bayfield, Wisconsin",Wisconsin,True,WOAH Non-Poultry,Chicken,40,40
12/3/2024 12:00:00 AM,South Dakota,Mcpherson,McPherson 11,Commercial Turkey Meat Bird,07-Jan-25,True,Confirmation Date,1/7/2025 12:00:00 AM,"Mcpherson, South Dakota",South Dakota,True,Commercial Turkey Meat Bird,Turkey,"78,200",78200
11/20/2023 12:00:00 AM,South Dakota,Edmunds,Edmunds 09,Commercial Turkey Meat Bird,07-Dec-23,True,Confirmation Date,12/7/2023 12:00:00 AM,"Edmunds, South Dakota",South Dakota,True,Commercial Turkey Meat Bird,Turkey,"33,400",33400
9/21/2022 12:00:00 AM,Minnesota,Otter Tail,Otter Tail 06,Commercial Turkey Meat Bird,12-Oct-22,True,Confirmation Date,10/12/2022 12:00:00 AM,"Otter Tail, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"5,900",5900
7/16/2024 12:00:00 AM,Colorado,Weld,Weld 12,Commercial Table Egg Layer,12-Aug-24,True,Confirmation Date,8/12/2024 12:00:00 AM,"Weld, Colorado",Colorado,True,Commercial Table Egg Layer,Chicken,"1,313,800",1313800
2/6/2025 12:00:00 AM,Missouri,Newton,Newton 09,Commercial Broiler Production,10-Mar-25,True,Confirmation Date,3/10/2025 12:00:00 AM,"Newton, Missouri",Missouri,True,Commercial Broiler Production,Chicken,"44,400",44400
2/14/2023 12:00:00 AM,Florida,Hillsborough,Hillsborough 03,WOAH Non-Poultry,NA,True,Confirmation Date,,"Hillsborough, Florida",Florida,False,WOAH Non-Poultry,Chicken,10,10
1/16/2025 12:00:00 AM,Indiana,Jay,Jay 02,Commercial Table Egg Layer,14-Feb-25,True,Confirmation Date,2/14/2025 12:00:00 AM,"Jay, Indiana",Indiana,True,Commercial Table Egg Layer,Chicken,"353,300",353300
4/6/2022 12:00:00 AM,Missouri,Dade,Dade 01,Commercial Turkey Meat Bird,28-Apr-22,True,Confirmation Date,4/28/2022 12:00:00 AM,"Dade, Missouri",Missouri,True,Commercial Turkey Meat Bird,Turkey,"14,000",14000
11/28/2023 12:00:00 AM,Wisconsin,Trempealeau,Trempealeau 02,Commercial Turkey Meat Bird,22-Dec-23,True,Confirmation Date,12/22/2023 12:00:00 AM,"Trempealeau, Wisconsin",Wisconsin,True,Commercial Turkey Meat Bird,Turkey,"23,500",23500
11/3/2025 12:00:00 AM,Indiana,Elkhart,Elkhart 09,Commercial Duck Breeder,03-Dec-25,True,Confirmation Date,12/3/2025 12:00:00 AM,"Elkhart, Indiana",Indiana,True,Commercial Duck Breeder,Duck,"6,900",6900
4/12/2022 12:00:00 AM,Wisconsin,Barron,Barron 01,Commercial Turkey Meat Bird,06-Jun-22,True,Confirmation Date,6/6/2022 12:00:00 AM,"Barron, Wisconsin",Wisconsin,True,Commercial Turkey Meat Bird,Turkey,"46,500",46500
11/14/2023 12:00:00 AM,Missouri,Jasper,Jasper 03,Commercial Turkey Meat Bird,06-Dec-23,True,Confirmation Date,12/6/2023 12:00:00 AM,"Jasper, Missouri",Missouri,True,Commercial Turkey Meat Bird,Turkey,"29,300",29300
10/11/2022 12:00:00 AM,Pennsylvania,Adams,Adams 01,WOAH Poultry,31-Oct-22,True,Confirmation Date,10/31/2022 12:00:00 AM,"Adams, Pennsylvania",Pennsylvania,True,WOAH Poultry,Turkey,"2,800",2800
6/2/2022 12:00:00 AM,Washington,Snohomish,Snohomish 02,WOAH Non-Poultry,16-Jun-22,True,Confirmation Date,6/16/2022 12:00:00 AM,"Snohomish, Washington",Washington,True,WOAH Non-Poultry,Chicken,30,30
2/2/2026 12:00:00 AM,Nebraska,Red Willow,Red Willow 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Red Willow, Nebraska",Nebraska,False,WOAH Non-Poultry,Chicken,10,10
10/14/2022 12:00:00 AM,Florida,Broward,Broward 02,WOAH Poultry,08-Nov-22,True,Confirmation Date,11/8/2022 12:00:00 AM,"Broward, Florida",Florida,True,WOAH Poultry,Chicken,300,300
5/10/2022 12:00:00 AM,Pennsylvania,Berks,Berks 05,Commercial Duck Meat Bird,17-Jun-22,True,Confirmation Date,6/17/2022 12:00:00 AM,"Berks, Pennsylvania",Pennsylvania,True,Commercial Duck Meat Bird,Duck,"37,300",37300
2/11/2025 12:00:00 AM,South Dakota,Yankton,Bon Homme 05,WOAH Non-Poultry,NA,True,Confirmation Date,,"Yankton, South Dakota",South Dakota,False,WOAH Non-Poultry,Chicken,50,50
7/21/2022 12:00:00 AM,Oregon,Deschutes,Deschutes 04,WOAH Poultry,15-Aug-22,True,Confirmation Date,8/15/2022 12:00:00 AM,"Deschutes, Oregon",Oregon,True,WOAH Poultry,Poultry,60,60
1/23/2025 12:00:00 AM,Ohio,Mercer,Mercer 04,Commercial Table Egg Layer,03-Mar-25,True,Confirmation Date,3/3/2025 12:00:00 AM,"Mercer, Ohio",Ohio,True,Commercial Table Egg Layer,Chicken,"1,468,900",1468900
3/10/2025 12:00:00 AM,New York,Queens,Queens 09,Live Bird Market,NA,True,Confirmation Date,,"Queens, New York",New York,False,Live Bird Market,Chicken,"1,100",1100
3/3/2025 12:00:00 AM,New York,Queens,Queens 08,Live Bird Market,NA,True,Confirmation Date,,"Queens, New York",New York,False,Live Bird Market,Chicken,150,150
4/7/2022 12:00:00 AM,Wisconsin,Racine,Racine 01,WOAH Poultry,22-Apr-22,True,Confirmation Date,4/22/2022 12:00:00 AM,"Racine, Wisconsin",Wisconsin,True,WOAH Poultry,Poultry,220,220
11/19/2024 12:00:00 AM,South Dakota,Lake,Lake 04,WOAH Non-Poultry,NA,True,Confirmation Date,,"Lake, South Dakota",South Dakota,False,WOAH Non-Poultry,Chicken,20,20
10/13/2022 12:00:00 AM,Wisconsin,Saint Croix,St. Croix 01,WOAH Non-Poultry,07-Nov-22,True,Confirmation Date,11/7/2022 12:00:00 AM,"Saint Croix, Wisconsin",Wisconsin,True,WOAH Non-Poultry,Poultry,20,20
4/26/2024 12:00:00 AM,Michigan,Gratiot,Gratiot 01,Commercial Turkey Meat Bird,30-May-24,True,Confirmation Date,5/30/2024 12:00:00 AM,"Gratiot, Michigan",Michigan,True,Commercial Turkey Meat Bird,Turkey,"27,700",27700
1/22/2024 12:00:00 AM,Kansas,Mitchell,Mitchell 09,Commercial Upland Gamebird Producer,07-Feb-24,True,Confirmation Date,2/7/2024 12:00:00 AM,"Mitchell, Kansas",Kansas,True,Commercial Upland Gamebird Producer,Pheasant,"5,800",5800
2/23/2022 12:00:00 AM,Indiana,Greene,Greene 01,Commercial Turkey Meat Bird,15-Mar-22,True,Confirmation Date,3/15/2022 12:00:00 AM,"Greene, Indiana",Indiana,True,Commercial Turkey Meat Bird,Turkey,"48,200",48200
3/21/2025 12:00:00 AM,Missouri,Cass,Cass 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Cass, Missouri",Missouri,False,WOAH Non-Poultry,Chicken,10,10
1/22/2025 12:00:00 AM,Arkansas,Cleveland,Cleveland 01,Commercial Broiler Production,15-Feb-25,True,Confirmation Date,2/15/2025 12:00:00 AM,"Cleveland, Arkansas",Arkansas,True,Commercial Broiler Production,Chicken,"106,900",106900
5/10/2022 12:00:00 AM,Minnesota,Crow Wing,Crow Wing 01,WOAH Poultry,25-May-22,True,Confirmation Date,5/25/2022 12:00:00 AM,"Crow Wing, Minnesota",Minnesota,True,WOAH Poultry,Chicken,150,150
2/6/2023 12:00:00 AM,California,Placer,Placer 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Placer, California",California,False,WOAH Non-Poultry,Chicken,30,30
